timestamp,state,sensorUpdateStatus,gps_lat,gps_lon,gps_alt,gps_hour,gps_minute,gps_second,gyroX,gyroY,gyroZ,accX,accY,accZ,accTemp,baro_alt,baro_temp,baro_pressure,kalman_alt,kalman_vel,magX,magY,magZ,gas_temp,gas_pressure,gas_humidity,gas_resistance,faultStatus
347012184,4,,55.72,-4.80,123.10,14,55,14,0.01,0.01,0.00,,,,,133.19,20.94,5.33,-38.34,0.05,2210,4725,2010,,,,,
347013343,4,,,,,,,,,,,-0.52,7.25,6.72,19.50,,,,,,,,,,,,,
347014666,4,,,,,,,,,,,,,,,,,,,,2195,4680,2020,,,,,
347016340,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347018287,4,,,,,,,,,,,-0.51,7.21,6.71,19.50,,,,,,,,,,,,,
347021878,4,,,,,,,,0.00,0.00,0.01,,,,,134.94,20.87,5.40,-38.34,0.05,2185,4705,2050,,,,,
347023222,4,,,,,,,,,,,-0.50,7.26,6.72,19.50,,,,,,,,,,,,,
347027334,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,2255,4705,2055,,,,,
347028167,4,,,,,,,,,,,-0.46,7.25,6.68,19.50,,,,,,,,,,,,,
347032189,4,,,,,,,,0.00,-0.00,0.01,,,,,133.50,21.00,5.34,-38.33,0.05,2225,4695,2055,,,,,
347033110,4,,,,,,,,,,,-0.48,7.23,6.69,19.50,,,,,,,,,,,,,
347036997,4,,,,,,,,0.01,0.00,0.00,,,,,132.75,20.94,5.31,-38.33,0.05,2257,4730,2050,,,,,
347038049,4,,,,,,,,,,,-0.47,7.24,6.69,19.50,,,,,,,,,,,,,
347039850,4,,,,,,,,,,,,,,,,,,,,2225,4705,2077,,,,,
347041251,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
347042999,4,,,,,,,,,,,-0.48,7.25,6.72,19.50,,,,,,,,,,,,,
347047290,4,,,,,,,,0.00,0.00,0.00,,,,,131.12,21.12,5.24,-38.34,0.04,2195,4710,2112,,,,,
347048057,4,,,,,,,,,,,-0.47,7.25,6.69,19.50,,,,,,,,,,,,,
347052533,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,2220,4700,2020,,,,,
347053295,4,,,,,,,,,,,-0.43,7.25,6.72,19.50,,,,,,,,,,,,,
347057148,4,,,,,,,,0.00,0.00,0.01,,,,,137.12,20.75,5.49,-38.36,0.04,2282,4720,2050,,,,,
347057912,4,,,,,,,,,,,-0.46,7.28,6.74,19.50,,,,,,,,,,,,,
347062408,4,,,,,,,,0.01,0.00,0.01,,,,,136.81,20.75,5.47,-38.34,0.05,2282,4755,2092,,,,,
347063172,4,,,,,,,,,,,-0.51,7.23,6.75,19.50,,,,,,,,,,,,,
347066266,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,2257,4660,2050,,,,,
347067697,4,,,,,,,,,,,-0.50,7.23,6.73,19.50,,,,,,,,,,,,,
347072270,4,,,,,,,,0.00,0.00,0.01,,,,,137.75,20.69,5.51,-38.32,0.05,2297,4735,2045,,,,,
347073038,4,,,,,,,,,,,-0.47,7.23,6.69,19.50,,,,,,,,,,,,,
347076127,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347079426,4,,,,,,,,,,,-0.48,7.21,6.71,19.50,134.56,20.87,5.38,-38.29,0.06,2267,4725,2055,,,,,
347081383,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,2240,4740,2020,,,,,
347082519,4,,,,,,,,,,,-0.50,7.27,6.71,19.50,,,,,,,,,,,,,
347088033,4,,,,,,,,0.01,-0.00,0.01,-0.47,7.25,6.69,19.50,134.50,20.87,5.38,-38.29,0.06,2215,4710,2015,,,,,
347091454,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,2220,4725,2040,,,,,
347092402,4,,,,,,,,,,,-0.52,7.23,6.72,19.50,,,,,,,,,,,,,
347098336,4,,,,,,,,0.00,0.00,0.01,-0.51,7.23,6.70,19.50,138.25,20.69,5.53,-38.28,0.06,2235,4720,2020,,,,,
347101033,4,,,,,,,,0.01,-0.01,0.01,,,,,,,,,,,,,,,,,
347103159,4,,,,,,,,,,,-0.48,7.23,6.72,19.50,,,,,,2245,4710,2060,,,,,
347108180,4,,,,,,,,0.00,0.00,0.01,-0.47,7.23,6.74,19.50,137.94,20.69,5.52,-38.26,0.07,2205,4715,2092,,,,,
347113602,4,,55.72,-4.80,122.30,14,55,15,0.00,0.00,0.01,-0.47,7.25,6.69,19.50,133.75,20.94,5.35,-38.23,0.08,2205,4680,2077,,,,,
347116651,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,2230,4680,2072,,,,,
347117392,4,,,,,,,,,,,-0.46,7.22,6.72,19.50,,,,,,,,,,,,,
347123304,4,,,,,,,,0.00,0.00,0.00,-0.50,7.26,6.68,19.50,135.00,20.87,5.40,-38.23,0.08,2205,4640,2050,,,,,
347125942,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347128332,4,,,,,,,,,,,-0.47,7.23,6.69,19.50,,,,,,2257,4670,2035,,,,,
347133592,4,,,,,,,,0.00,0.00,0.01,-0.50,7.23,6.70,19.50,136.31,20.75,5.45,-38.22,0.09,2195,4755,2045,,,,,
347138413,4,,,,,,,,0.00,-0.00,0.00,-0.51,7.25,6.70,19.50,132.94,20.94,5.32,-38.21,0.09,2257,4725,2055,,,,,
347142494,4,,,,,,,,0.01,-0.00,0.01,-0.46,7.21,6.72,19.50,,,,,,2277,4705,2035,,,,,
347148716,4,,,,,,,,0.01,0.00,0.01,-0.46,7.24,6.70,19.50,133.50,20.94,5.34,-38.21,0.09,2220,4705,2045,,,,,
347150856,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347151694,4,,,,,,,,,,,-0.50,7.25,6.69,19.50,,,,,,,,,,,,,
347152902,4,,,,,,,,,,,,,,,135.19,20.87,5.41,-38.22,0.09,2240,4675,2010,,,,,
347157613,4,,,,,,,,0.00,-0.00,0.01,-0.47,7.26,6.71,19.50,,,,,,2250,4665,2015,,,,,
347163827,4,,,,,,,,0.00,0.00,0.01,-0.50,7.22,6.69,19.50,135.75,20.81,5.43,-38.21,0.09,2257,4665,2010,,,,,
347167692,4,,,,,,,,0.01,0.00,0.00,-0.49,7.23,6.64,19.50,,,,,,2282,4710,1992,,,,,
347173686,4,,,,,,,,0.00,-0.00,0.01,-0.49,7.25,6.72,19.50,133.31,21.00,5.33,-38.20,0.09,2297,4695,2135,,,,,
347175767,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347176513,4,,,,,,,,,,,-0.50,7.26,6.71,19.50,,,,,,,,,,,,,
347177243,4,,,,,,,,,,,,,,,,,,,,2287,4880,2207,,,,,
347183942,4,,,,,,,,0.00,0.00,0.01,-0.49,7.27,6.66,19.50,130.44,21.12,5.22,-38.20,0.09,2287,4895,2227,,,,,
347185726,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347188804,4,,,,,,,,,,,-0.47,7.24,6.72,19.50,130.56,21.06,5.22,-38.22,0.08,2327,4915,2227,,,,,
347190711,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347192832,4,,,,,,,,,,,-0.50,7.28,6.72,19.50,,,,,,2292,4845,2192,,,,,
347195688,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347198979,4,,,,,,,,,,,-0.50,7.25,6.70,19.50,131.75,21.00,5.27,-38.24,0.08,2272,4870,2197,,,,,
347200673,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347201407,4,,,,,,,,,,,-0.48,7.23,6.67,19.50,,,,,,,,,,,,,
347202342,4,,,,,,,,,,,,,,,,,,,,2317,4885,2212,,,,,
347205648,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347208730,4,,,,,,,,,,,-0.46,7.24,6.69,19.50,133.56,20.87,5.34,-38.25,0.07,2267,4865,2177,,,,,
347210628,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347212743,4,,,,,,,,,,,-0.47,7.24,6.71,19.50,,,,,,2302,4905,2192,,,,,
347213046,4,,55.72,-4.80,122.30,14,55,15,,,,,,,,,,,,,,,,,,,,
347215610,4,,,,,,,,0.00,0.01,0.01,,,,,,,,,,,,,,,,,
347218909,4,,,,,,,,,,,-0.50,7.25,6.69,19.50,130.87,21.06,5.24,-38.26,0.07,2272,4900,2177,,,,,
347220589,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347222706,4,,,,,,,,,,,-0.47,7.27,6.70,19.50,,,,,,2302,4950,2155,,,,,
347226221,4,,,,,,,,0.00,0.00,0.01,-0.45,7.26,6.71,19.50,,,,,,,,,,,,,
347227947,4,,,,,,,,,,,,,,,133.50,20.94,5.34,-38.27,0.06,2282,4870,2187,,,,,
347231161,4,,,,,,,,0.00,0.00,0.01,-0.45,7.23,6.68,19.50,,,,,,,,,,,,,
347231853,4,,,,,,,,,,,,,,,,,,,,2327,4885,2192,,,,,
347236103,4,,,,,,,,0.00,-0.00,0.00,-0.49,7.23,6.67,19.50,,,,,,,,,,,,,
347237305,4,,,,,,,,,,,,,,,133.19,20.94,5.33,-38.28,0.06,2307,4920,2187,,,,,
347241043,4,,,,,,,,0.00,0.00,0.01,-0.48,7.28,6.69,19.50,,,,,,,,,,,,,
347241736,4,,,,,,,,,,,,,,,,,,,,2297,4930,2177,,,,,
347245985,4,,,,,,,,0.00,-0.00,0.01,-0.49,7.25,6.69,19.50,,,,,,,,,,,,,
347247198,4,,,,,,,,,,,,,,,134.06,20.94,5.36,-38.28,0.06,2302,4920,2212,,,,,
347250926,4,,,,,,,,0.00,0.00,0.01,-0.49,7.25,6.69,19.50,,,,,,,,,,,,,
347252539,4,,,,,,,,,,,,,,,,,,,,2302,4865,2177,,,,,
347255857,4,,,,,,,,0.00,-0.00,0.01,-0.46,7.24,6.69,19.50,,,,,,,,,,,,,
347257067,4,,,,,,,,,,,,,,,132.00,21.06,5.28,-38.28,0.06,2302,4915,2217,,,,,
347260807,4,,,,,,,,0.01,0.00,0.01,-0.47,7.24,6.69,19.50,,,,,,,,,,,,,
347261499,4,,,,,,,,,,,,,,,,,,,,2297,4910,2182,,,,,
347265749,4,,,,,,,,0.00,0.00,0.01,-0.47,7.27,6.74,19.50,,,,,,,,,,,,,
347266951,4,,,,,,,,,,,,,,,136.37,20.81,5.45,-38.29,0.06,2267,4880,2135,,,,,
347270690,4,,,,,,,,0.01,0.00,0.01,-0.47,7.24,6.69,19.50,,,,,,,,,,,,,
347271382,4,,,,,,,,,,,,,,,,,,,,2257,4845,2197,,,,,
347275630,4,,,,,,,,0.00,-0.00,0.01,-0.49,7.25,6.68,19.50,,,,,,,,,,,,,
347280710,4,,,,,,,,0.00,0.00,0.00,-0.51,7.25,6.69,19.50,134.94,20.87,5.40,-38.27,0.06,2302,4890,2202,,,,,
347281393,4,,,,,,,,,,,,,,,,,,,,2250,4835,2182,,,,,
347285513,4,,,,,,,,0.01,0.00,0.01,-0.50,7.23,6.71,19.50,,,,,,,,,,,,,
347286833,4,,,,,,,,,,,,,,,133.37,20.94,5.34,-38.27,0.07,2297,4835,2170,,,,,
347290452,4,,,,,,,,0.00,-0.00,0.01,-0.49,7.24,6.67,19.50,,,,,,,,,,,,,
347291336,4,,,,,,,,,,,,,,,,,,,,2282,4830,2192,,,,,
347295395,4,,,,,,,,0.01,-0.00,0.01,-0.48,7.25,6.69,19.50,,,,,,,,,,,,,
347296884,4,,,,,,,,,,,,,,,134.12,20.87,5.36,-38.27,0.06,2287,4835,2202,,,,,
347300347,4,,,,,,,,0.00,0.01,0.01,-0.48,7.23,6.72,19.50,,,,,,,,,,,,,
347302762,4,,,,,,,,,,,,,,,,,,,,2287,4890,2192,,,,,
347305288,4,,,,,,,,0.00,0.00,0.01,-0.48,7.23,6.71,19.50,,,,,,,,,,,,,
347306922,4,,,,,,,,,,,,,,,134.31,20.87,5.37,-38.27,0.06,2307,4890,2207,,,,,
347309807,4,,,,,,,,,,,-0.48,7.23,6.68,19.50,,,,,,,,,,,,,
347310328,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347313585,4,,55.72,-4.80,122.30,14,55,15,,,,,,,,132.87,20.94,5.32,-38.27,0.07,2302,4870,2165,,,,,
347314747,4,,,,,,,,,,,-0.51,7.25,6.69,19.50,,,,,,,,,,,,,
347315273,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347316449,4,,,,,,,,,,,,,,,,,,,,2307,4870,2192,,,,,
347319692,4,,,,,,,,,,,-0.49,7.25,6.70,19.50,,,,,,,,,,,,,
347320237,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347321988,4,,,,,,,,,,,,,,,133.06,20.94,5.32,-38.27,0.06,2302,4890,2170,,,,,
347324640,4,,,,,,,,,,,-0.49,7.26,6.71,19.50,,,,,,,,,,,,,
347325221,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347327870,4,,,,,,,,,,,,,,,,,,,,2292,4885,2160,,,,,
347329576,4,,,,,,,,,,,-0.50,7.25,6.67,19.50,,,,,,,,,,,,,
347330206,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347332040,4,,,,,,,,,,,,,,,131.87,21.00,5.28,-38.28,0.06,2292,4890,2207,,,,,
347334525,4,,,,,,,,,,,-0.50,7.23,6.70,19.50,,,,,,,,,,,,,
347335196,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347337058,4,,,,,,,,,,,,,,,131.50,21.00,5.26,-38.29,0.06,2257,4910,2202,,,,,
347339466,4,,,,,,,,,,,-0.51,7.26,6.71,19.50,,,,,,,,,,,,,
347340176,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347341570,4,,,,,,,,,,,,,,,,,,,,2272,4920,2165,,,,,
347344412,4,,,,,,,,,,,-0.48,7.21,6.69,19.50,,,,,,,,,,,,,
347345162,4,,,,,,,,0.00,-0.01,0.01,,,,,,,,,,,,,,,,,
347347113,4,,,,,,,,,,,,,,,134.56,20.87,5.38,-38.30,0.05,2272,4910,2182,,,,,
347349357,4,,,,,,,,,,,-0.49,7.23,6.69,19.50,,,,,,,,,,,,,
347350145,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
347354447,4,,,,,,,,,,,-0.48,7.28,6.72,19.50,,,,,,2292,4865,2182,,,,,
347355127,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347357154,4,,,,,,,,,,,,,,,131.19,21.06,5.25,-38.30,0.05,2307,4900,2182,,,,,
347359242,4,,,,,,,,,,,-0.47,7.23,6.71,19.50,,,,,,,,,,,,,
347360115,4,,,,,,,,0.00,-0.00,0.00,,,,,,,,,,,,,,,,,
347364293,4,,,,,,,,,,,-0.50,7.25,6.72,19.50,135.00,20.87,5.40,-38.32,0.05,2282,4860,2202,,,,,
347365094,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
347366680,4,,,,,,,,,,,,,,,,,,,,2292,4890,2202,,,,,
347369130,4,,,,,,,,,,,-0.51,7.25,6.73,19.50,,,,,,,,,,,,,
347370081,4,,,,,,,,0.01,0.00,0.00,,,,,,,,,,,,,,,,,
347374112,4,,,,,,,,,,,-0.47,7.25,6.69,19.50,132.81,20.94,5.31,-38.31,0.05,2282,4905,2235,,,,,
347375065,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347379564,4,,,,,,,,,,,-0.47,7.26,6.70,19.50,,,,,,2317,4885,2207,,,,,
347380091,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347384388,4,,,,,,,,,,,-0.52,7.25,6.74,19.50,132.50,21.00,5.30,-38.31,0.05,2307,4845,2207,,,,,
347385035,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347389195,4,,,,,,,,,,,-0.52,7.25,6.71,19.50,129.37,21.19,5.18,-38.32,0.04,2327,4840,2207,,,,,
347390016,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347391804,4,,,,,,,,,,,,,,,,,,,,2307,4875,2240,,,,,
347393848,4,,,,,,,,,,,-0.48,7.23,6.69,19.50,,,,,,,,,,,,,
347395003,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
347399454,4,,,,,,,,,,,-0.48,7.23,6.69,19.50,138.19,20.69,5.53,-38.35,0.03,2312,4870,2240,,,,,
347399981,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347405094,4,,,,,,,,0.01,-0.00,0.01,-0.48,7.26,6.68,19.50,,,,,,2317,4880,2192,,,,,
347409282,4,,,,,,,,,,,-0.50,7.23,6.69,19.50,131.37,21.00,5.26,-38.32,0.04,2262,4965,2177,,,,,
347409950,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
347415113,4,,55.72,-4.80,122.30,14,55,15,0.00,0.00,0.01,-0.50,7.24,6.71,19.50,134.56,20.94,5.38,-38.34,0.04,2292,4910,2170,,,,,
347416911,4,,,,,,,,,,,,,,,,,,,,2317,4890,2217,,,,,
347418563,4,,,,,,,,,,,-0.49,7.23,6.69,19.50,,,,,,,,,,,,,
347419917,4,,,,,,,,0.01,0.00,0.00,,,,,,,,,,,,,,,,,
347424348,4,,,,,,,,,,,-0.49,7.25,6.70,19.50,131.31,21.06,5.25,-38.33,0.04,2272,4890,2187,,,,,
347424901,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347430206,4,,,,,,,,0.00,0.00,0.01,-0.49,7.24,6.70,19.50,,,,,,2287,4890,2192,,,,,
347435047,4,,,,,,,,0.00,0.00,0.00,-0.48,7.27,6.72,19.50,132.44,21.00,5.30,-38.35,0.03,2327,4920,2207,,,,,
347439413,4,,,,,,,,,,,-0.50,7.26,6.72,19.50,130.00,21.12,5.20,-38.36,0.03,2322,4680,2010,,,,,
347439938,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347443509,4,,,,,,,,,,,-0.51,7.24,6.69,19.50,,,,,,2312,4675,2010,,,,,
347444839,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347450151,4,,,,,,,,0.01,0.00,0.01,-0.48,7.27,6.69,19.50,131.56,21.06,5.26,-38.38,0.02,2307,4640,2035,,,,,
347453162,4,,,,,,,,,,,-0.47,7.25,6.69,19.50,,,,,,,,,,,,,
347456018,4,,,,,,,,0.01,-0.00,0.01,,,,,131.62,21.06,5.26,-38.39,0.02,2230,4685,2040,,,,,
347458624,4,,,,,,,,,,,-0.49,7.25,6.68,19.50,,,,,,2255,4665,2025,,,,,
347459790,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347465284,4,,,,,,,,0.00,0.00,0.00,-0.49,7.25,6.69,19.50,132.62,21.00,5.30,-38.41,0.01,2282,4690,2082,,,,,
347468711,4,,,,,,,,,,,-0.50,7.20,6.72,19.50,,,,,,2230,4735,2035,,,,,
347469764,4,,,,,,,,0.00,-0.00,0.00,,,,,,,,,,,,,,,,,
347475133,4,,,,,,,,0.00,0.00,0.01,-0.50,7.24,6.74,19.50,134.06,20.87,5.36,-38.42,0.01,2210,4695,2010,,,,,
347477895,4,,,,,,,,,,,-0.48,7.24,6.68,19.50,,,,,,,,,,,,,
347479939,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,2272,4720,2025,,,,,
347485452,4,,,,,,,,0.01,-0.00,0.01,-0.45,7.19,6.69,19.50,133.31,20.94,5.33,-38.41,0.01,2245,4685,2067,,,,,
347490261,4,,,,,,,,0.01,0.00,0.01,-0.49,7.25,6.73,19.50,135.25,20.75,5.41,-38.42,0.01,2277,4725,2055,,,,,
347493918,4,,,,,,,,,,,-0.51,7.24,6.71,19.50,,,,,,2210,4705,2060,,,,,
347494689,4,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
347500556,4,,,,,,,,0.00,-0.00,0.01,-0.45,7.23,6.71,19.50,135.19,20.87,5.41,-38.41,0.01,2230,4745,2045,,,,,
347502609,4,,,,,,,,,,,-0.48,7.25,6.72,19.50,,,,,,,,,,,,,
347505143,4,,,,,,,,0.00,0.01,0.01,,,,,,,,,,2257,4675,2030,,,,,
347507552,4,,,,,,,,,,,-0.51,7.28,6.72,19.50,,,,,,,,,,,,,
347510645,4,,,,,,,,0.01,-0.00,0.01,,,,,131.37,21.06,5.26,-38.40,0.01,2245,4725,1972,,,,,
347512497,4,,,,,,,,,,,-0.47,7.25,6.72,19.50,,,,,,,,,,,,,
347515524,4,,55.72,-4.80,122.30,14,55,15,0.00,-0.01,0.01,,,,,133.62,21.00,5.34,-38.41,0.01,2235,4715,2010,,,,,
347517444,4,,,,,,,,,,,-0.47,7.30,6.74,19.50,,,,,,,,,,,,,
347518128,4,,,,,,,,,,,,,,,,,,,,2255,4780,1972,,,,,
347519613,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347522384,4,,,,,,,,,,,-0.50,7.26,6.69,19.50,,,,,,,,,,,,,
347525468,4,,,,,,,,0.01,0.00,0.01,,,,,135.31,20.81,5.41,-38.41,0.01,2220,4710,2010,,,,,
347527325,4,,,,,,,,,,,-0.50,7.27,6.73,19.50,,,,,,,,,,,,,
347530355,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,2267,4700,2045,,,,,
347532270,4,,,,,,,,,,,-0.52,7.25,6.72,19.50,,,,,,,,,,,,,
347535132,4,,,,,,,,0.00,-0.00,0.01,,,,,133.87,20.94,5.36,-38.40,0.01,2255,4700,2010,,,,,
347537216,4,,,,,,,,,,,-0.48,7.29,6.71,19.50,,,,,,,,,,,,,
347540302,4,,,,,,,,0.00,0.00,0.00,,,,,134.44,20.94,5.38,-38.40,0.01,2250,4700,2030,,,,,
347542161,4,,,,,,,,,,,-0.50,7.28,6.72,19.50,,,,,,,,,,,,,
347542881,4,,,,,,,,,,,,,,,,,,,,2235,4670,2025,,,,,
347544536,4,,,,,,,,-0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347547098,4,,,,,,,,,,,-0.48,7.23,6.72,19.50,,,,,,,,,,,,,
347550094,4,,,,,,,,0.00,0.00,0.01,,,,,135.06,20.87,5.40,-38.40,0.01,2225,4705,2060,,,,,
347552042,4,,,,,,,,,,,-0.47,7.25,6.72,19.50,,,,,,,,,,,,,
347555557,4,,,,,,,,0.01,0.00,0.01,,,,,,,,,,2267,4690,2025,,,,,
347556985,4,,,,,,,,,,,-0.48,7.25,6.72,19.50,,,,,,,,,,,,,
347560402,4,,,,,,,,0.00,0.00,0.01,,,,,137.69,20.75,5.51,-38.39,0.02,2250,4675,2087,,,,,
347561929,4,,,,,,,,,,,-0.47,7.25,6.72,19.50,,,,,,,,,,,,,
347565216,4,,,,,,,,0.00,-0.00,0.01,,,,,135.37,20.87,5.41,-38.37,0.03,2230,4665,2050,,,,,
347566876,4,,,,,,,,,,,-0.48,7.25,6.72,19.50,,,,,,,,,,,,,
347568078,4,,,,,,,,,,,,,,,,,,,,2250,4665,2077,,,,,
347569453,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347571812,4,,,,,,,,,,,-0.52,7.28,6.71,19.50,,,,,,,,,,,,,
347575526,4,,,,,,,,0.01,0.00,0.00,,,,,134.44,20.87,5.38,-38.36,0.03,2262,4670,2077,,,,,
347576765,4,,,,,,,,,,,-0.50,7.25,6.71,19.50,,,,,,,,,,,,,
347580751,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,2267,4680,2015,,,,,
347581700,4,,,,,,,,,,,-0.48,7.27,6.69,19.50,,,,,,,,,,,,,
347585379,4,,,,,,,,0.00,-0.00,0.01,,,,,131.62,21.06,5.26,-38.35,0.03,2240,4670,1992,,,,,
347586644,4,,,,,,,,,,,-0.47,7.25,6.71,19.50,,,,,,,,,,,,,
347590637,4,,,,,,,,0.00,0.00,0.01,,,,,135.50,20.87,5.42,-38.37,0.03,2245,4735,2035,,,,,
347591589,4,,,,,,,,,,,-0.54,7.25,6.72,19.50,,,,,,,,,,,,,
347594497,4,,,,,,,,0.00,-0.00,0.00,,,,,,,,,,2225,4665,2010,,,,,
347596527,4,,,,,,,,,,,-0.51,7.21,6.70,19.50,,,,,,,,,,,,,
347600499,4,,,,,,,,-0.00,0.00,0.01,,,,,135.19,20.87,5.41,-38.36,0.03,2235,4700,2040,,,,,
347601472,4,,,,,,,,,,,-0.48,7.25,6.69,19.50,,,,,,,,,,,,,
347604340,4,,,,,,,,0.01,-0.00,0.01,,,,,,,,,,,,,,,,,
347607638,4,,,,,,,,,,,-0.51,7.26,6.69,19.50,132.81,21.00,5.31,-38.35,0.03,2240,4715,2025,,,,,
347609625,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,2245,4670,2082,,,,,
347611356,4,,,,,,,,,,,-0.47,7.24,6.69,19.50,,,,,,,,,,,,,
347615779,4,,55.72,-4.80,122.30,14,55,15,0.01,0.00,0.01,,,,,132.25,21.00,5.29,-38.35,0.03,2225,4710,2035,,,,,
347616568,4,,,,,,,,,,,-0.47,7.23,6.69,19.50,,,,,,,,,,,,,
347619703,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,2245,4730,2010,,,,,
347621245,4,,,,,,,,,,,-0.52,7.23,6.72,19.50,,,,,,,,,,,,,
347625925,4,,,,,,,,0.01,-0.00,0.01,,,,,133.69,20.94,5.35,-38.36,0.03,2245,4635,2050,,,,,
347626689,4,,,,,,,,,,,-0.48,7.25,6.71,19.50,,,,,,,,,,,,,
347629265,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347631398,4,,,,,,,,,,,-0.45,7.28,6.70,19.50,,,,,,2220,4700,2020,,,,,
347635784,4,,,,,,,,0.00,0.00,0.01,,,,,134.25,20.94,5.37,-38.36,0.03,2230,4740,2010,,,,,
347636548,4,,,,,,,,,,,-0.45,7.25,6.68,19.50,,,,,,,,,,,,,
347641704,4,,,,,,,,0.01,-0.00,0.01,-0.47,7.25,6.72,19.50,135.25,20.81,5.41,-38.36,0.03,2240,4715,2030,,,,,
347644901,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,2245,4720,1967,,,,,
347645958,4,,,,,,,,,,,-0.47,7.25,6.71,19.50,,,,,,,,,,,,,
347651563,4,,,,,,,,0.01,0.00,0.01,-0.46,7.24,6.69,19.50,135.25,20.87,5.41,-38.35,0.03,2230,4720,2015,,,,,
347654182,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,,,,,,,,
347656594,4,,,,,,,,,,,-0.50,7.25,6.71,19.50,,,,,,2255,4700,2035,,,,,
347661870,4,,,,,,,,0.00,0.00,0.00,-0.49,7.27,6.72,19.50,134.81,20.87,5.39,-38.34,0.03,2245,4705,2020,,,,,
347666678,4,,,,,,,,0.01,0.00,0.01,-0.48,7.26,6.69,19.50,131.25,21.00,5.25,-38.34,0.04,2225,4725,2040,,,,,
347670106,4,,,,,,,,0.00,-0.00,0.01,,,,,,,,,,2225,4670,2015,,,,,
347670846,4,,,,,,,,,,,-0.48,7.25,6.68,19.50,,,,,,,,,,,,,
347676974,4,,,,,,,,0.00,0.00,0.01,-0.47,7.27,6.72,19.50,133.44,20.94,5.34,-38.35,0.03,2225,4700,2045,,,,,
347679096,4,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
347681797,4,,,,,,,,,,,-0.47,7.26,6.72,19.50,,,,,,2215,4705,2050,,,,,
